1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
528	1.987139	80.293971	0.104046	0.157008	1.4
529	2.374691	80.154916	0.104189	0.198658	1.4
530	1.895726	81.024721	0.103300	0.146385	1.5
531	2.070974	82.023543	0.102299	0.106880	1.4
532	1.646159	81.761096	0.102560	0.058382	1.4
533	1.903891	81.818465	0.102503	0.110682	1.4
534	1.861865	82.156898	0.102167	0.160718	1.6
535	1.901749	81.999065	0.102323	0.144089	1.4
536	2.099621	81.737218	0.102584	0.109877	1.4
537	1.648243	81.482408	0.102839	0.065294	1.5
538	1.827896	81.280200	0.103042	0.113963	1.4
539	1.674054	81.720691	0.102600	0.121222	1.4
540	1.763848	82.313854	0.102011	0.102017	1.4
541	1.925890	82.241585	0.102083	0.232883	1.6
542	1.862576	83.204085	0.101140	0.264037	1.4
543	1.904331	84.204085	0.100179	0.188587	1.4
544	2.081055	84.020155	0.100354	0.183684	1.4
545	1.864642	83.817110	0.100548	0.061561	1.6
546	2.053678	84.337472	0.100052	0.106556	1.4
547	1.866405	84.166093	0.100215	0.140024	1.5
548	1.975371	84.133605	0.100246	0.245470	1.4
549	1.904516	85.083338	0.099348	0.073564	1.5
550	1.825537	84.815978	0.099599	0.181263	1.4
551	1.801008	85.532033	0.098930	0.064929	1.4
552	1.736065	86.208394	0.098306	0.055377	1.8
553	1.687462	86.121565	0.098385	0.074783	2.1
554	1.554567	85.985275	0.098511	0.119024	1.9
555	1.821559	86.590982	0.097956	0.048170	2.3
556	1.732965	86.529863	0.098012	0.145930	2.3
557	2.061671	87.014429	0.097572	0.180413	2.4
558	1.688833	86.739112	0.097821	0.130604	2.5
559	2.057159	87.332463	0.097286	0.117132	2.9
560	1.847822	87.076155	0.097516	0.087771	2.6
561	1.730048	87.497680	0.097137	0.152243	2.4
562	1.830401	87.443825	0.097186	0.088139	2.4
563	1.553789	87.737733	0.096923	0.104996	2.5
564	2.012278	87.866916	0.096808	0.190406	2.1
565	1.739253	88.273097	0.096448	0.144534	2.0
566	1.636688	88.782615	0.096001	0.065917	2.2
567	1.723851	88.665296	0.096103	0.056105	1.8
568	2.032433	88.790519	0.095994	0.149956	1.5
569	2.042842	89.185080	0.095650	0.245996	1.6
570	1.602138	90.183147	0.094791	0.030122	2.0
571	1.691004	90.223660	0.094757	0.150346	2.6
572	1.675040	90.173081	0.094800	0.090029	2.7
573	1.898240	89.910456	0.095024	0.096085	2.4
574	1.985507	90.192218	0.094784	0.081914	2.2
575	1.997570	90.012197	0.094937	0.104616	1.5
576	1.845128	90.007980	0.094941	0.072802	1.4
577	1.764398	90.482143	0.094537	0.072528	1.4
578	1.810902	90.491754	0.094529	0.184605	1.9
579	1.797813	90.227695	0.094753	0.119467	1.6
580	1.870106	91.081224	0.094032	0.137800	1.4
581	1.696277	90.996984	0.094102	0.193179	1.6
582	1.841933	90.720773	0.094335	0.077604	2.1
583	1.916005	91.218145	0.093917	0.133066	1.4
584	1.652758	90.959233	0.094134	0.178812	1.4
585	1.907986	90.684058	0.094366	0.114948	1.5
586	1.890964	91.653661	0.093554	0.188953	1.4
587	1.576604	92.605330	0.092770	0.077781	1.4
588	1.846660	93.406381	0.092121	0.124226	2.0
589	1.796548	93.410955	0.092117	0.066536	1.4
590	1.818123	93.195838	0.092291	0.149611	1.4
591	1.822605	93.108100	0.092361	0.122385	1.9
592	1.802947	92.878222	0.092548	0.124674	2.1
593	1.554345	93.576270	0.091984	0.081175	1.9
594	1.873062	93.416761	0.092112	0.156672	2.1
595	1.725357	94.248246	0.091448	0.121147	2.0
596	1.957151	94.003819	0.091642	0.108359	2.1
597	1.922901	93.739001	0.091854	0.117639	2.0
598	1.701502	93.568741	0.091990	0.091525	1.9
599	2.004832	93.316065	0.092193	0.212723	2.0
600	1.871286	93.930966	0.091700	0.170012	2.2
601	1.872442	93.654076	0.091922	0.110682	1.9
602	1.853505	93.980689	0.091661	0.121063	2.0
603	1.811127	93.956683	0.091680	0.056060	2.0
604	1.784861	94.004872	0.091641	0.142372	1.9
605	1.869074	93.781203	0.091820	0.119926	2.4
606	1.854686	93.932414	0.091699	0.123907	1.9
607	1.964646	94.048046	0.091607	0.149853	2.0
608	1.801145	94.436594	0.091299	0.121684	2.1
609	1.846177	94.374454	0.091348	0.083612	2.0
610	1.577490	94.974829	0.090875	0.096465	2.1
611	1.805005	95.183209	0.090712	0.098209	3.3
612	2.186576	95.023509	0.090837	0.115396	4.0
613	1.931829	94.868502	0.090958	0.153540	1.9
614	1.721248	95.503039	0.090463	0.071091	2.7
615	1.807430	95.261297	0.090651	0.174457	2.3
616	1.420786	95.045525	0.090819	0.105355	4.9
617	1.688955	94.936610	0.090905	0.074210	5.5
618	1.615307	94.919520	0.090918	0.076739	2.7
619	1.999931	94.975691	0.090874	0.154926	2.7
620	1.505555	94.966331	0.090881	0.083778	2.6
621	1.625109	94.945905	0.090897	0.070936	2.7
622	1.672812	94.856749	0.090967	0.170012	2.4
623	2.043569	95.556213	0.090422	0.182753	3.4
624	1.769874	96.412013	0.089762	0.094792	2.6
625	1.598120	96.140013	0.089971	0.095539	2.5
626	2.061582	96.113237	0.089991	0.055532	2.7
627	1.618092	96.326811	0.089828	0.052747	3.0
628	1.772289	96.316948	0.089835	0.061425	6.3
629	1.735409	96.239061	0.089895	0.094274	2.3
630	1.958809	96.303570	0.089845	0.102993	2.4
631	1.856500	96.669028	0.089566	0.088295	2.0
632	1.995471	96.555979	0.089653	0.152730	2.1
633	1.607169	96.332186	0.089824	0.075946	2.5
634	1.655261	96.971796	0.089337	0.075896	2.6
635	2.151006	97.175351	0.089183	0.163960	1.5
636	1.747524	96.966617	0.089340	0.169137	1.5
637	1.865240	96.695283	0.089546	0.071837	1.9
638	1.809981	96.529812	0.089672	0.131106	1.5
639	1.721930	96.333172	0.089823	0.162761	1.4
640	1.677614	97.287501	0.089098	0.114035	1.4
641	1.813417	97.374919	0.089032	0.094975	1.7
642	1.643253	97.572668	0.088884	0.089676	2.1
643	1.624510	97.511728	0.088930	0.117706	1.7
644	1.772290	97.818754	0.088700	0.155868	1.6
645	1.603548	97.807353	0.088708	0.133323	1.4
646	1.448240	97.537808	0.088910	0.095905	1.4
647	1.675683	97.779979	0.088729	0.131424	1.4
648	2.039828	98.596677	0.088123	0.134309	2.2
649	1.864844	99.561020	0.087418	0.114185	1.4
650	1.600998	99.336460	0.087581	0.080921	1.4
651	1.791714	99.411148	0.087527	0.071246	1.9
652	1.966665	99.350074	0.087571	0.173147	1.4
653	2.004882	99.319064	0.087594	0.057462	1.4
654	1.596922	99.495993	0.087465	0.114807	1.5
655	2.062986	99.854297	0.087206	0.061660	1.5
656	1.791741	99.920890	0.087158	0.054437	1.4
657	1.814206	99.941026	0.087143	0.085230	1.4
658	1.878602	99.961463	0.087129	0.077233	1.5
659	1.791141	99.785336	0.087256	0.051443	1.4
660	1.589075	99.953166	0.087134	0.161089	1.4
661	1.884965	99.960136	0.087129	0.085229	1.4
662	1.950346	99.754522	0.087278	0.095753	1.7
663	1.652694	99.773182	0.087264	0.129153	1.5
664	1.890529	99.569451	0.087412	0.060945	1.8
665	1.969846	99.425548	0.087516	0.136961	3.0
666	1.937105	99.198113	0.087682	0.172858	2.6
667	1.840075	100.042361	0.087070	0.100270	2.5
668	1.797278	100.378358	0.086829	0.097219	2.6
669	1.857068	100.135495	0.087003	0.143635	2.2
670	1.801571	100.698008	0.086601	0.152538	2.3
671	1.652010	100.430812	0.086792	0.159149	2.6
672	1.764561	100.155004	0.086989	0.081151	1.5
673	1.961286	99.957715	0.087131	0.156711	1.4
674	1.845047	99.924462	0.087155	0.121794	1.5
675	1.544953	100.808844	0.086522	0.127342	2.0
676	1.679532	101.610990	0.085956	0.191191	1.6
677	1.888994	102.552618	0.085301	0.080063	1.9
678	2.109299	102.293723	0.085480	0.199790	1.7
679	1.882439	102.022551	0.085669	0.111924	1.5
680	1.672544	102.793591	0.085135	0.103623	1.5
681	1.714810	102.649583	0.085234	0.150515	1.9
682	1.661650	102.386860	0.085416	0.148196	1.5
683	1.968943	102.892031	0.085068	0.108303	1.4
684	1.583531	102.640380	0.085241	0.101848	1.5
685	1.959697	102.401170	0.085406	0.078564	1.6
686	1.796150	102.750558	0.085165	0.181376	2.0
687	1.981287	103.493886	0.084656	0.128506	1.7
688	1.854970	103.278959	0.084803	0.102559	1.6
689	1.903425	103.528338	0.084633	0.142327	1.4
690	2.048466	104.105924	0.084242	0.076400	1.4
691	1.710659	104.103011	0.084244	0.040468	1.4
692	1.808787	104.014541	0.084304	0.132669	1.6
693	1.724869	103.964927	0.084337	0.083780	1.4
694	1.538381	103.829171	0.084429	0.099500	1.4
695	1.749621	103.615244	0.084574	0.152459	1.5
696	1.898890	103.346178	0.084757	0.106141	1.5
697	1.873181	103.502976	0.084650	0.106443	1.4
698	2.039066	103.308172	0.084783	0.129835	1.5
699	1.710629	103.509717	0.084646	0.155140	1.5
700	1.731577	103.957670	0.084342	0.092696	1.4
701	1.698671	104.192543	0.084184	0.117036	1.4
702	1.743839	103.943782	0.084351	0.134617	1.4
703	1.835447	104.539201	0.083951	0.112371	1.5
704	1.726525	105.050322	0.083611	0.100786	1.4
705	1.777245	105.488238	0.083322	0.096504	1.5
706	1.814371	105.281982	0.083458	0.070575	1.4
707	2.091660	105.444546	0.083350	0.083056	1.7
708	1.970878	105.327915	0.083427	0.062364	1.6
709	2.006985	105.176746	0.083527	0.134355	2.2
710	1.581224	105.452816	0.083345	0.179142	2.1
711	1.659284	105.355776	0.083409	0.178806	2.1
712	1.872902	105.078923	0.083592	0.096974	2.1
713	1.982139	104.805196	0.083774	0.163870	2.3
714	1.810575	104.546607	0.083946	0.102947	2.0
715	1.781038	104.794718	0.083781	0.130017	2.4
716	1.547287	104.550695	0.083944	0.122874	3.1
717	1.814735	105.195938	0.083515	0.093112	1.7
718	1.695171	104.942350	0.083683	0.162570	1.4
719	1.981030	105.060454	0.083604	0.144836	1.6
720	1.824363	104.791571	0.083783	0.130406	1.9
721	1.769839	104.520944	0.083964	0.153485	1.4
722	1.702446	104.257052	0.084141	0.173785	1.4
723	1.766555	103.980440	0.084327	0.176888	1.4
724	1.844854	104.979336	0.083658	0.174085	1.9
725	2.277496	104.757527	0.083806	0.040492	1.9
726	1.894966	104.890262	0.083717	0.135714	1.5
727	1.636077	104.975086	0.083661	0.201089	1.5
728	1.573037	104.704123	0.083841	0.031244	1.4
729	1.761376	104.887007	0.083719	0.212477	1.9
730	1.939211	105.024838	0.083628	0.138934	2.2
731	1.750905	105.692030	0.083187	0.166689	1.7
732	2.009296	106.032240	0.082965	0.283634	1.9
733	1.782826	105.755709	0.083146	0.100155	1.6
734	1.666409	105.693019	0.083187	0.049644	2.4
735	1.717184	105.633702	0.083226	0.073762	2.0
736	1.850563	105.530211	0.083294	0.085538	2.1
737	1.806061	105.449732	0.083347	0.127275	1.9
738	1.613143	105.233837	0.083489	0.197571	2.4
739	1.949608	104.957638	0.083673	0.092617	1.7
740	1.442217	104.788722	0.083785	0.076793	2.8
741	1.643693	104.946619	0.083680	0.080189	1.6
742	1.959723	104.765152	0.083801	0.132642	1.4
743	1.964158	104.520365	0.083964	0.077697	1.4
744	1.840412	104.349062	0.084079	0.108032	1.5
745	1.885683	104.150272	0.084212	0.180549	1.6
746	2.111511	103.875321	0.084398	0.295831	1.4
747	1.865716	104.807189	0.083773	0.178436	1.4
748	1.592366	105.806371	0.083112	0.061454	1.4
749	1.723867	105.594932	0.083251	0.175733	1.5
750	1.745619	105.927750	0.083033	0.152596	1.4
751	1.663030	106.922943	0.082387	0.091252	1.4
752	1.844222	106.676169	0.082546	0.116892	1.5
753	1.901630	106.610435	0.082589	0.048093	1.5
754	1.856935	106.539636	0.082635	0.121833	1.4
755	1.614670	106.350563	0.082757	0.156607	1.4
756	1.872203	106.186624	0.082864	0.088868	1.5
757	2.034686	106.779079	0.082480	0.101652	1.5
758	1.885600	106.976574	0.082353	0.246626	1.4
759	1.616057	107.960724	0.081724	0.050596	1.4
760	1.963951	108.092494	0.081641	0.063543	1.6
761	1.769342	108.197083	0.081575	0.096943	1.5
762	1.827412	108.590083	0.081327	0.085882	1.5
763	1.667137	108.360169	0.081472	0.062545	1.4
764	1.862508	108.487671	0.081391	0.212501	1.5
765	1.906397	108.385090	0.081456	0.173237	1.5
766	1.758199	109.379117	0.080835	0.096481	1.4
767	1.653591	109.428705	0.080804	0.073515	1.6
768	1.703016	109.468677	0.080779	0.059414	1.4
769	2.008772	109.319871	0.080872	0.090831	1.4
770	1.746793	109.240224	0.080921	0.138841	1.4
771	1.765084	109.173770	0.080962	0.145822	1.6
772	1.769011	109.498232	0.080761	0.128176	1.4
773	1.729218	110.370250	0.080225	0.135909	1.4
774	1.693095	110.414819	0.080198	0.159364	1.5
775	1.789168	111.179429	0.079734	0.184062	1.6
776	1.642800	111.908609	0.079297	0.077149	1.4
777	1.830063	111.700497	0.079421	0.108723	1.4
778	1.840458	111.530128	0.079523	0.107971	1.5
779	1.881474	111.285174	0.079670	0.098295	1.4
780	1.843579	111.842278	0.079336	0.120765	1.5
781	1.938829	111.640436	0.079457	0.165506	1.4
782	1.683828	111.394853	0.079604	0.160349	1.6
783	1.912797	112.347126	0.079036	0.184674	1.4
784	1.746514	112.080759	0.079194	0.191495	1.5
785	1.837193	112.629213	0.078869	0.090361	1.6
786	1.900976	113.018033	0.078640	0.154172	1.5
787	1.765530	113.050685	0.078621	0.100671	1.4
788	1.639797	112.818799	0.078757	0.106134	1.4
789	2.447535	112.566099	0.078906	0.116620	1.4
790	1.745720	112.360068	0.079028	0.084306	1.7
791	1.821174	112.330888	0.079045	0.151194	2.2
792	1.840498	112.072215	0.079199	0.076634	2.2
793	1.745449	112.003985	0.079240	0.079751	2.0
794	1.770877	111.959611	0.079266	0.177545	2.5
795	1.658627	111.724084	0.079407	0.138264	2.1
796	1.832095	112.543375	0.078920	0.146319	2.0
797	1.985691	112.293725	0.079067	0.068310	2.7
798	1.842232	112.198773	0.079124	0.245624	1.5
799	2.164629	111.945656	0.079274	0.127836	1.4
800	1.809181	111.675510	0.079436	0.217248	1.5
801	1.907241	112.056971	0.079208	0.096518	1.7
802	1.944640	112.891751	0.078714	0.054072	2.5
803	1.942443	112.975589	0.078665	0.085017	1.6
804	1.959681	113.128373	0.078575	0.125206	1.4
805	1.509346	113.837967	0.078162	0.123551	1.5
806	1.972045	114.420165	0.077826	0.181769	1.5
807	2.179274	114.145288	0.077984	0.131166	1.6
808	1.752110	115.092839	0.077441	0.087513	1.4
809	1.939610	114.830785	0.077591	0.137267	1.4
810	1.728530	114.596416	0.077725	0.120311	1.4
811	1.745270	114.482867	0.077790	0.050068	1.5
812	2.075954	114.310269	0.077889	0.115992	1.7
813	1.921311	114.240444	0.077929	0.146023	1.4
814	2.147711	115.130523	0.077420	0.136813	1.6
815	1.959020	115.569518	0.077171	0.072369	1.5
816	1.876290	115.434965	0.077247	0.201463	1.4
817	1.982407	115.176003	0.077394	0.103459	1.4
818	1.757572	115.492004	0.077215	0.055218	1.5
819	1.848221	115.355205	0.077292	0.093277	1.5
820	1.942742	115.408249	0.077262	0.103599	1.4
821	1.957432	115.179942	0.077392	0.148655	1.5
822	1.866019	114.914128	0.077543	0.127595	1.4
823	1.764533	114.649166	0.077694	0.075652	1.6
824	1.675176	114.464970	0.077800	0.153723	1.4
825	2.039388	114.292147	0.077900	0.112552	1.5
826	1.636670	114.030125	0.078051	0.149626	1.4
827	2.019399	114.901925	0.077550	0.080233	1.5
828	1.970777	114.719757	0.077654	0.204136	1.5
829	1.721578	114.559472	0.077746	0.114545	1.5
830	1.862999	115.540597	0.077187	0.260210	1.4
831	1.960582	116.538828	0.076627	0.095103	1.4
832	1.851930	116.291460	0.076765	0.192161	1.4
833	1.751338	116.807334	0.076478	0.083924	1.6
834	2.054865	116.580970	0.076604	0.135942	1.4
835	1.791297	117.373424	0.076165	0.107066	1.4
836	1.757213	117.335809	0.076186	0.140629	1.7
837	1.962692	118.062492	0.075787	0.183459	2.1
838	1.862446	117.786422	0.075938	0.060326	1.5
839	1.998478	117.899420	0.075876	0.165756	1.7
840	1.646518	117.704628	0.075983	0.111630	1.4
841	1.722484	117.492769	0.076099	0.104515	1.4
842	1.845341	118.019859	0.075811	0.126380	1.4
843	1.605188	118.224259	0.075699	0.115361	1.7
844	1.930281	117.956917	0.075845	0.129515	1.4
845	2.025387	118.356283	0.075628	0.050220	1.4
846	2.103051	118.173324	0.075727	0.211567	1.4
847	2.000452	118.019127	0.075811	0.101847	1.6
848	1.948438	119.002885	0.075278	0.122333	1.4
849	1.964103	119.186769	0.075180	0.085316	1.4
850	1.576028	119.127555	0.075211	0.089575	1.5
851	1.538057	119.408491	0.075061	0.073757	2.0
852	1.715206	119.218803	0.075162	0.156544	2.2
853	1.668867	119.238661	0.075152	0.138223	2.5
854	1.791583	118.964472	0.075299	0.099472	2.0
855	1.439303	118.701092	0.075441	0.047470	2.2
856	1.932690	118.624796	0.075482	0.102393	2.0
857	1.775772	118.702569	0.075440	0.100866	2.0
858	1.841682	118.500667	0.075549	0.133900	2.6
859	1.834011	118.268545	0.075675	0.072115	1.5
860	1.933474	118.163513	0.075732	0.146291	2.3
861	1.770467	118.150843	0.075739	0.070325	2.8
862	1.805875	118.684014	0.075450	0.083476	2.1
863	1.778102	118.933198	0.075316	0.081356	2.1
864	1.978845	119.305054	0.075116	0.126765	1.6
865	1.743274	119.527900	0.074997	0.085257	1.6
866	1.941839	119.481199	0.075022	0.195398	1.6
867	1.608549	119.232963	0.075155	0.125866	1.5
868	1.530225	120.192138	0.074644	0.159344	2.6
869	1.802719	121.147899	0.074142	0.073039	2.0
870	1.681940	121.266878	0.074080	0.139288	1.7
871	1.818772	121.758393	0.073825	0.140155	1.4
872	1.799024	121.490421	0.073964	0.136343	1.5
873	1.945778	121.215506	0.074107	0.073933	1.4
874	1.902248	121.265317	0.074081	0.052329	1.4
875	2.017685	121.286419	0.074070	0.132329	1.4
876	1.834973	121.390005	0.074016	0.057303	1.6
877	1.662254	121.246754	0.074091	0.078021	1.4
878	1.669371	121.220299	0.074105	0.091614	1.4
879	2.139320	121.212993	0.074109	0.209048	1.8
880	1.890462	121.233357	0.074098	0.135105	2.3
881	1.766013	122.231874	0.073581	0.138390	1.6
882	1.855972	122.337925	0.073527	0.171906	1.5
883	1.858898	122.061478	0.073669	0.195603	1.9
884	1.940740	121.789563	0.073809	0.122972	2.1
885	1.830501	122.327330	0.073532	0.185104	1.6
886	1.840371	122.053115	0.073673	0.116663	1.6
887	1.837234	121.795955	0.073806	0.077881	1.7
888	1.916752	121.861281	0.073772	0.065808	1.8
889	1.992139	122.132389	0.073632	0.133747	1.6
890	2.058251	122.160078	0.073618	0.181441	1.4
891	1.711090	121.884125	0.073760	0.093327	1.5
892	1.635384	121.666497	0.073873	0.158006	1.6
893	2.040903	122.521036	0.073433	0.093399	1.4
894	2.226230	122.284385	0.073554	0.123017	1.4
895	1.701233	122.069088	0.073665	0.127107	1.4
896	1.914602	121.896738	0.073754	0.142720	1.6
897	1.906687	122.787968	0.073297	0.077066	1.4
898	1.836011	123.343279	0.073015	0.162922	1.4
899	2.168783	123.478915	0.072946	0.155687	1.4
900	1.686062	123.223117	0.073076	0.080758	1.6
901	1.685783	123.837968	0.072765	0.102987	1.4
902	1.735870	123.622401	0.072874	0.117853	1.5
903	1.803631	123.846172	0.072761	0.154834	1.4
904	1.630110	124.758465	0.072306	0.106622	1.5
905	1.683433	125.687675	0.071848	0.050544	1.4
906	1.539850	125.594080	0.071894	0.118235	1.4
907	1.687688	125.756368	0.071814	0.139630	1.5
908	1.865951	125.482710	0.071948	0.111159	1.4
909	1.736584	126.113705	0.071640	0.076497	1.4
910	1.938829	126.202825	0.071596	0.126278	1.4
911	2.086835	126.053883	0.071669	0.111517	1.5
912	1.935652	126.162584	0.071616	0.085388	1.4
913	2.094915	125.943342	0.071723	0.092025	1.4
914	1.685332	126.506138	0.071449	0.088312	1.4
915	1.622231	126.513066	0.071446	0.088800	1.5
916	1.824414	126.727320	0.071342	0.138002	1.4
917	1.853243	126.513516	0.071446	0.083035	1.4
918	1.804335	127.135552	0.071146	0.139489	1.4
919	1.815497	127.131611	0.071147	0.218593	1.6
920	1.764471	127.988674	0.070738	0.093480	1.5
921	1.791651	127.735582	0.070859	0.063028	1.4
922	1.965140	127.834098	0.070812	0.185435	1.4
923	1.961592	127.985724	0.070740	0.145322	1.5
924	1.906264	128.819929	0.070346	0.146043	1.4
925	1.874211	129.810159	0.069884	0.110377	1.4
926	2.016632	129.541750	0.070008	0.174916	1.4
927	2.037609	130.490189	0.069570	0.086007	1.4
928	1.917788	130.451708	0.069588	0.221284	1.4
929	1.860921	130.903892	0.069381	0.117683	2.4
930	1.829379	131.899706	0.068929	0.071999	2.3
931	1.990478	131.685964	0.069025	0.166305	2.2
932	1.982013	131.830475	0.068960	0.167527	2.1
933	1.830000	131.555155	0.069084	0.088516	2.6
934	1.834178	132.401215	0.068703	0.203136	1.9
935	1.747147	132.235733	0.068778	0.076243	2.1
936	1.543974	132.321345	0.068739	0.144886	2.2
937	1.648126	132.256922	0.068768	0.120212	1.9
938	1.545782	133.156334	0.068367	0.102580	1.5
939	2.132379	132.915013	0.068474	0.156366	1.5
940	1.795972	133.095530	0.068394	0.083777	1.7
941	1.828049	133.832737	0.068068	0.132420	2.0
942	1.817452	133.819302	0.068074	0.084374	1.5
943	1.738036	133.785816	0.068089	0.085312	1.4
944	1.541349	134.164953	0.067923	0.092244	1.6
945	1.841461	134.219368	0.067899	0.225500	1.4
946	1.629137	134.418489	0.067812	0.069366	1.4
947	1.545685	134.205728	0.067905	0.199000	1.6
948	1.962935	134.198818	0.067908	0.135576	2.4
949	1.974069	134.578929	0.067742	0.227571	1.5
950	2.128114	134.302247	0.067862	0.072012	1.4
951	1.899655	134.073483	0.067963	0.179548	1.6
952	1.861681	134.907110	0.067599	0.058841	1.4
953	2.064360	135.635344	0.067285	0.095278	1.4
954	1.488907	135.571757	0.067312	0.094679	1.4
955	1.800190	135.949525	0.067150	0.073776	1.5
956	1.765101	135.766586	0.067229	0.095149	1.4
957	1.732578	135.878752	0.067180	0.157456	1.4
958	1.890830	135.614187	0.067294	0.081197	1.5
959	1.629308	135.577904	0.067310	0.055212	1.4
960	2.050754	135.678799	0.067266	0.189642	1.4
961	1.991602	135.612926	0.067295	0.085510	1.4
962	1.649812	136.400101	0.066958	0.079421	1.6
963	2.240909	136.280207	0.067009	0.215831	1.5
964	2.007562	137.209986	0.066615	0.165739	1.4
965	1.577630	138.207962	0.066198	0.059146	1.4
966	1.757888	138.016199	0.066277	0.168985	1.5
967	1.970999	138.290392	0.066163	0.052553	1.4
968	1.767134	138.271342	0.066171	0.131000	1.4
969	1.927380	138.532742	0.066063	0.111707	1.6
970	2.117399	138.300331	0.066159	0.149983	2.2
971	1.635001	138.032213	0.066271	0.107965	1.4
972	2.047369	137.808885	0.066364	0.112312	1.5
973	1.716372	137.757162	0.066386	0.152296	1.6
974	1.614513	138.659122	0.066011	0.138165	1.4
975	1.899800	139.287115	0.065752	0.232155	1.4
976	1.841226	140.286530	0.065345	0.194507	1.4
977	1.768703	140.342837	0.065322	0.096822	1.5
978	1.671786	140.068320	0.065433	0.152713	1.5
979	1.604448	140.031838	0.065448	0.115594	1.4
980	2.063516	140.929679	0.065085	0.160587	1.4
981	1.997196	141.174025	0.064987	0.061578	1.4
982	1.834433	141.806222	0.064735	0.055131	1.4
983	1.763421	141.707570	0.064774	0.107159	1.4
984	1.596960	141.742016	0.064760	0.107874	1.6
985	1.926856	141.504500	0.064855	0.187735	1.4
986	1.810172	141.239225	0.064961	0.153748	1.4
987	1.886190	142.203425	0.064577	0.229379	1.4
988	1.526195	141.926692	0.064687	0.115274	1.5
989	1.931919	142.070271	0.064630	0.066990	1.4
990	1.758164	142.129533	0.064606	0.145107	1.4
991	1.886811	142.046824	0.064639	0.093140	1.4
992	1.599659	141.982853	0.064664	0.093691	1.5
993	1.776113	142.377552	0.064508	0.068158	1.5
994	1.913398	142.249099	0.064559	0.165843	1.4
995	1.651633	142.156031	0.064596	0.043147	1.4
996	1.784460	142.165370	0.064592	0.087742	1.4
997	1.559588	142.240093	0.064563	0.046380	1.4
998	1.924505	142.283167	0.064545	0.091220	1.4
999	1.816109	142.310772	0.064535	0.143896	1.5
